Ticker,Description,Sector,Upcoming Earnings Date,Yearly Performance,Market Capitalization,Recent Earnings Date,Shares Float,6-Month Performance,Average Volume (10 day),Price,Average Day Range (14),Exponential Moving Average (20),Simple Moving Average (50),"MACD Level (12, 26)","MACD Signal (12, 26)",Simple Moving Average (200),1-Month High,3-Month High,52 Week High,3-Month Low,6-Month High,6-Month Low,52 Week Low,1-Month Low,3-Month Performance,"Change 1W, %","Change 1M, %",Change %
CGNT,Cognyte Software Ltd.,Technology Services,2025-04-15,7.445442875481375,601760860.6170466,2024-12-11,62095136.34,25.112107623318366,220747.8,8.37,0.2836071428571554,8.604253724915488,9.247399999999999,-0.2877323533413776,-0.3142354854793593,7.940350000000006,9.48,11.12,11.12,7.85,11.12,6.38,6.21,7.85,-3.012746234067225,0.480192076830722,-6.27099664053752,0.480192076830722
ZIP,"ZipRecruiter, Inc.",Technology Services,2025-05-07,-49.586092715231786,599967233.685279,2025-02-25,52937207.1704,-35.074626865671654,1051567.6,6.09,0.35362857142857695,6.061094309081332,6.691200000000021,-0.24939835124702814,-0.33181267699969685,8.354500000000014,7.24,8.23,11.795,5.2602,11.25,5.2602,5.2602,5.2602,-13.494318181818183,3.0456852791878126,8.750000000000005,3.0456852791878126
CSTL,"Castle Biosciences, Inc.",Health Technology,2025-05-12,-0.8974964572508326,598226013.2816764,2025-02-27,27647585.0151,-28.42033435687478,491257.5,20.98,1.0020142857142815,21.432464070677693,24.672000000000004,-1.427057508976251,-1.7013583516367026,26.70400000000001,26.64,32.74,35.84,18.7,35.84,18.7,16.965,18.7,-23.653566229985444,2.2417153996101407,-3.2287822878228747,2.2417153996101407
HTBK,Heritage Commerce Corp,Finance,2025-04-24,14.89361702127659,597225283.781742,2025-01-23,58939654.8111,-2.507522567703109,306892.8,9.72,0.20785714285713475,9.823831843837361,9.877800000000017,-0.14810674704344606,-0.11606719122532697,9.7236,10.68,10.86,11.27,8.615,11.27,8.615,7.66,9.41,2.100840336134465,1.9937040923399925,-8.388312912346832,1.9937040923399925
IMTX,Immatics N.V.,Health Technology,2025-05-20,-56.21716287215411,596779518,2025-03-25,87129044.508,-57.26495726495726,659671.5,5,0.29458571428569513,4.876459101936075,5.082000000000004,0.0004960038757708674,-0.10855058993515818,9.063924999999989,5.63,7.69,13.77,4.06,11.97,4.06,4.06,4.06,-29.278642149929283,0,14.155251141552514,0
MBUU,"Malibu Boats, Inc.",Consumer Durables,2025-05-08,-26.434277414669577,596716991.1969544,2025-01-30,18725537.6451,-22.23643807574206,176971.8,30.39,1.378571428571398,31.824994392291238,34.73739999999996,-1.4449915053255822,-1.4429905115572648,37.447299999999984,35.315,42.49,47.82,29.02,47.82,29.02,29.02,29.02,-17.997841338370215,2.8426395939086286,-8.957459556620737,2.8426395939086286
ARVN,"Arvinas, Inc.",Health Technology,2025-05-06,-79.94409503843467,592125764.784,2025-02-11,59901975.4256,-65.1839870602507,4868690.6,8.61,0.9737214285714071,11.993452053092977,16.05850000000001,-2.5660610123856493,-2.2021066310645123,22.849725000000017,18.93,21,41.98,7.9136,29.6106,7.9136,7.9136,7.9136,-52.325581395348834,-1.6000000000000065,-51.355932203389834,-1.6000000000000065
HRTG,"Heritage Insurance Holdings, Inc.",Finance,2025-04-30,30.377358490566046,592044835.2792927,2025-03-11,31063923.264,-13.947696139476951,286425.8,13.82,0.793442857142848,12.701308146268426,11.8116,0.5739345511816403,0.3846224639374287,11.294899999999998,14.33,14.33,16.9,9.89,16.68,8.7,6.14,9.89,17.517006802721095,1.8422991893883567,17.61702127659575,1.8422991893883567
CAL,"Caleres, Inc.",Retail Trade,2025-05-22,-56.947162426614476,591871435.7333333,2025-03-20,32424303.863399997,-45.695772909595796,1181385,17.6,0.870150000000006,16.61767549185336,17.61399999999996,-0.2850128433805459,-0.5405104757771177,28.8066,17.72,23.82,44.51,15,34.38,15,15,15,-23.611111111111104,6.666666666666675,8.910891089108919,6.666666666666675
NAGE,"Niagen Bioscience, Inc.",Health Technology,2025-05-07,135.2941176470588,590903362.632258,2025-03-04,49229828.3385,100.52770448548812,717145.8,7.6,0.5885500000000015,7.253032973035551,6.271100000000001,0.49336305917082957,0.5124830550551488,4.705250000000001,9.18,9.18,9.18,5.16,9.18,3.18,2.305,5.25,43.12617702448211,-1.9354838709677464,34.751773049645394,-1.9354838709677464
BORR,Borr Drilling Limited,Industrial Services,2025-06-03,-65.66091954022988,588967152.248927,2025-02-19,222732743.47296,-57.624113475177296,4931077,2.39,0.13509285714285602,2.468355853965097,2.981200000000001,-0.1839278455867075,-0.23306943764510665,4.7074,2.97,4.225,7.26,2.075,5.709,2.075,2.075,2.075,-36.266666666666666,2.5751072961373414,-5.905511811023619,2.5751072961373414
KOP,Koppers Holdings Inc.,Process Industries,2025-05-02,-47.35008252338162,588145935.0245116,2025-02-27,19431395.873999998,-22.656249999999993,255909.3,28.71,1.2650000000000077,29.53918612172566,30.129799999999953,-0.3282301445617577,-0.28559512033733847,35.066649999999996,32.46,32.965,56.955,27,39.83,27,27,27,-9.116809116809113,1.9893428063943244,-1.3740982480247288,1.9893428063943244
ASPN,"Aspen Aerogels, Inc.",Process Industries,2025-04-30,-55.50660792951542,580481238.2826705,2025-02-12,80692022.70639999,-73.9306784660767,1285344.5,7.07,0.401978571428546,7.657865598771506,9.57599999999999,-0.6890206276062756,-0.804129894453418,18.578799999999987,8.125,14.3,33.15,6.6,30.24,6.6,6.6,6.6,-41.473509933774835,0.42613636363636714,-7.095926412614981,0.42613636363636714
GNK,Genco Shipping & Trading Limited,Transportation,2025-04-30,-33.31692913385827,579369511.2243402,2025-02-19,41771945.5839,-27.65616657768286,722330.6,13.55,0.3949857142857205,13.958534512481684,14.264799999999974,-0.17752277507382175,-0.15221756276010628,16.894249999999985,14.63,14.99,23.43,13.36,19.51,13.36,13.36,13.36,-3.9007092198581486,-0.65982404692082,-5.112044817927162,-0.65982404692082
CTLP,"Cantaloupe, Inc.",Finance,2025-05-01,25.356576862123624,577703488,2025-02-06,65452513.001,8.207934336525316,557439.6,7.91,0.38444285714285975,8.459117888475259,8.9622,-0.5163856592733129,-0.4295721355045442,8.156949999999993,11.36,11.36,11.36,7.47,11.36,7.03,5.745,7.47,-16.029723991507428,0,-19.45010183299389,0
JACK,Jack In The Box Inc.,Consumer Services,2025-05-14,-55.46829552065154,577441055.6356853,2024-11-20,18228149.905500002,-32.46581385090428,840407.2,30.62,1.7913857142857097,33.731761630469585,37.370200000000104,-2.214869000608246,-1.8728225910626815,45.70407500000001,41.09,44.145,70.81,29.29,54.42,29.29,29.29,29.29,-23.878185208203853,3.8670284938941673,-20.343392299687817,3.8670284938941673
SEAT,Vivid Seats Inc.,Consumer Services,2025-05-13,-50.80500894454383,574536093.0604982,2025-03-12,69563482.916,-27.631578947368418,2876653.1,2.75,0.19035714285714445,3.3592979099851914,4.079799999999997,-0.4015771494095026,-0.33607740861305796,4.239649999999995,4.46,5,6.0887,2.51,5,2.51,2.51,2.51,-21.428571428571427,-2.1352313167259807,-33.57487922705313,-2.1352313167259807
ACCD,"Accolade, Inc.",Technology Services,2025-04-24,-28.205128205128204,573951473.3238231,2025-01-10,70391896.281,79.48717948717949,718370,7,0.017499999999983196,6.951771281183274,6.922300000000003,0.08872947016693811,0.11777874568847584,4.750124999999993,7.01,7.01,10.68,3.32,7.01,3.08,3.08,6.92,101.72910662824206,-0.1426533523537773,0.43041606886657463,-0.1426533523537773
ANAB,"AnaptysBio, Inc.",Health Technology,2025-05-08,-23.35108562064727,573775459.9344263,2025-02-27,28297145.6972,-46.35894495412845,984753.3,18.71,1.4272999999999882,17.01530888024216,16.713300000000007,0.15835315901699332,0.013712349482412258,25.257675,20.72,21.57,41.3083,12.21,36.54,12.21,12.21,13.99,34.50754852624012,9.543325526932101,11.23662306777646,9.543325526932101
CION,CION Investment Corporation,Miscellaneous,2025-05-08,1.5009380863039412,573748851.0793358,2025-03-13,52562764.445445,-9.53177257525084,527416.1,10.82,0.3485928571428243,11.517407586770071,11.717400000000005,-0.3053904017756963,-0.14803316570321862,11.840299999999997,12.7098,12.7098,12.7098,10.678,12.7098,10.678,10.635,10.678,-5.666957279860508,-0.18450184501844624,-13.716108452950552,-0.18450184501844624
SMP,"Standard Motor Products, Inc.",Consumer Durables,2025-04-30,-21.65719413700269,572562675.0209627,2025-02-27,20753436.0843,-20.54004854368932,215984.1,26.19,0.6895071428571491,27.37624414024416,29.595599999999994,-1.1402824092042536,-1.1145574807267824,30.874899999999982,31.53,32.24,35.92,25.66,35.92,25.66,25.66,25.66,-14.383785550833602,1.6692546583850918,-8.201892744479494,1.6692546583850918
MRVI,"Maravai LifeSciences Holdings, Inc.",Health Technology,2025-05-12,-72.84848484848484,569712205.8454746,2025-03-18,116767959.156,-73.36504161712247,4295160.4,2.24,0.24372142857142842,2.828844374483186,3.9237999999999933,-0.4749231859391534,-0.49829663793994533,6.5967499999999974,4.215,6.21,11.555,2.07,8.6,2.07,2.07,2.07,-56.50485436893204,-1.1037527593818945,-30.43478260869565,-1.1037527593818945
QD,Qudian Inc.,Technology Services,2025-06-16,8.800000000000008,569706513,2024-11-22,,46.23655913978495,462720.4,2.72,0.13959285714285752,2.8098337698309654,2.8520000000000003,-0.01621322285852278,-0.02590857051538166,2.3313,3.09,3.34,3.34,2.53,3.34,1.89,1.52,2.59,-8.417508417508417,-4.2253521126760445,-2.508960573476697,-4.2253521126760445
CCO,"Clear Channel Outdoor Holdings, Inc.",Commercial Services,2025-05-13,-27.500000000000007,568467625.0508474,2025-02-24,347153166.736,-29.6969696969697,2283458.7,1.16,0.061785714285715,1.2102888552232576,1.3274000000000024,-0.05577421707281527,-0.05595086537107042,1.4736000000000007,1.41,1.54,1.88,1.09,1.69,1.09,1.09,1.09,-14.705882352941188,-1.6949152542372898,-7.200000000000006,-1.6949152542372898
MTUS,Metallus Inc.,Non-Energy Minerals,2025-05-01,-37.03358208955224,568457923.7229103,2025-02-27,35960526.756,-9.517426273458446,458798.1,13.5,0.5057142857142924,14.05131274059017,14.723999999999995,-0.4127008526335647,-0.36081508973464055,16.409,16.13,16.21,24.31,12.8,17.695,12.8,12.8,12.8,-4.929577464788728,4.489164086687307,-6.509695290858722,4.489164086687307
LIND,Lindblad Expeditions Holdings Inc.,Consumer Services,2025-05-06,10.042283298097242,568244389.6222911,2025-02-27,36774093.4704,-1.7924528301886746,342877.9,10.41,0.5486499999999808,10.56581777461039,11.538499999999988,-0.45624925354740675,-0.4840746248156912,10.488975,11.87,13.56,14.34,9.46,14.34,8.775,6.35,9.46,-15.089722675367046,7.4303405572755485,-6.803939122649953,7.4303405572755485
NVRI,Enviri Corporation,Industrial Services,2025-05-06,-17.599067599067595,567103356.4207407,2025-02-20,75866601.1194,-33.1758034026465,1452887.3,7.07,0.3181999999999965,6.774905022416185,7.905600000000003,-0.29031592068169854,-0.46938744023670304,8.944400000000002,7.28,9.93,12.79,5.67,10.773191,5.67,5.67,5.67,-5.98404255319148,4.740740740740745,8.769230769230774,4.740740740740745
ACIC,American Coastal Insurance Corporation,Finance,2025-05-07,11.973180076628353,564026505.3755239,2025-02-27,24112430.8444,5.983680870353583,155856.2,11.69,0.46730000000000516,12.105874181438127,12.225299999999987,-0.12709655392862018,-0.09820410329217084,11.864874999999994,13.1999,13.7799,15.08,11.21,15.08,8.82,8.82,11.21,-10.831426392067124,-2.011735121542332,-3.7067545304777685,-2.011735121542332
TWI,"Titan International, Inc. (DE)",Producer Manufacturing,2025-04-30,-31.007751937984494,562459653.4977064,2025-02-26,47835097.502399996,12.373737373737379,1136063.2,8.9,0.4827714285714162,8.516020013531605,8.357799999999997,0.07497920254388646,0.030030725616612505,7.733049999999999,9.6,9.6,12.77,6.51,9.6,6.335,6.335,7.43,28.798842257597688,2.0642201834862353,4.460093896713625,2.0642201834862353
HNRG,Hallador Energy Company,Energy Minerals,2025-05-12,143.43807763401108,561267343.0281689,2025-03-17,28080407.189999998,76.77852348993288,975954.2,13.17,0.8603571428571506,11.10573196502161,11.031000000000008,0.5250348018395048,0.0787506901671686,9.563074999999998,13.415,13.68,14,8.37,14,8.13,4.332,8.37,19.727272727272727,3.0516431924882674,36.33540372670807,3.0516431924882674
HNST,"The Honest Company, Inc.",Retail Trade,2025-05-08,23.79807692307693,560888560,2025-02-26,89847264.88,43.055555555555564,2534893.3,5.15,0.21377857142857426,5.199691947212398,5.7317,-0.21696695598112647,-0.26993106516956783,4.8302749999999985,5.87,7.13,8.97,4.55,8.97,3.32,2.4,4.55,-23.929098966026576,2.589641434262964,-4.62962962962963,2.589641434262964
PLOW,"Douglas Dynamics, Inc.",Producer Manufacturing,2025-05-05,3.8115631691648693,559799730.0658227,2025-02-24,22347832.86,-13.366690493209443,152671.4,24.24,0.5634571428571427,24.831536012266398,25.335600000000028,-0.46808202978805014,-0.31948112427037423,25.487799999999975,28.725,28.725,30.975,22.9731,28.725,22.28,21.31,23.45,2.8862478777589122,2.2784810126582244,-10.35502958579882,2.2784810126582244
OUST,"Ouster, Inc.",Electronic Technology,2025-05-08,118.67704280155642,559422018.0126697,2025-03-20,45583498.9632,81.29032258064515,1995621,11.24,0.6989142857142845,8.869930061611413,9.445399999999996,0.09528227110417653,-0.33524482797000976,9.462675000000004,12.03,15.87,16.8789,7.28,15.87,5.94,4.925,7.28,-8.617886178861793,1.7194570135746559,36.24242424242424,1.7194570135746559
TK,Teekay Corporation Ltd.,Transportation,2025-05-08,-10.349462365591403,557208706.276532,2021-05-13,50543736.606000006,-27.578718783930515,779450.7,6.67,0.23071428571428587,6.655260565944298,6.924799999999999,-0.048607677176767616,-0.10321602994115738,7.805149999999998,6.98,7.815,9.95,6.12,9.78,5.98,5.98,6.12,0.3007518796992417,-0.29895366218236863,1.9877675840978575,-0.29895366218236863
RPAY,Repay Holdings Corporation,Commercial Services,2025-05-07,-45.67219152854511,555649266.6898955,2025-03-03,72529392.9798,-29.341317365269454,683758,5.9,0.23549999999999738,6.139891883060611,6.922999999999998,-0.379291724843589,-0.40750028557286677,8.200900000000003,7.395,7.8999,11.265,5.3,9.75,5.3,5.3,5.3,-23.47600518806744,2.7874564459930338,-18.169209431345347,2.7874564459930338
NCMI,"National CineMedia, Inc.",Commercial Services,2025-05-12,6.581352833638031,555072583.6153846,2025-03-06,67116649.8695,-17.88732394366197,898764.6000000006,5.83,0.32284999999999986,6.014347104087603,6.449299999999999,-0.23031022332384588,-0.2495494210043013,6.321725000000004,6.91,7.25,7.6,4.6701,7.6,4.6701,4.115,4.6701,-10.992366412213736,1.9230769230769287,-12.855007473841559,1.9230769230769287
SHLS,"Shoals Technologies Group, Inc.",Electronic Technology,2025-05-13,-73.81703470031546,554973583.1782477,2025-02-25,164777952.784,-46.7948717948718,5910111.5,3.32,0.21678571428574012,3.389543858352682,4.047000000000002,-0.21631447744217924,-0.30114908575450594,5.270449999999994,4.63,6.4,12.09,2.71,6.4,2.71,2.71,2.71,-38.97058823529412,0.3021148036253712,9.570957095709574,0.3021148036253712
FARO,"FARO Technologies, Inc.",Electronic Technology,2025-04-30,34.70806302131604,551797305.9039347,2025-02-24,18184145.9111,59.20043811610075,228724.9,29.07,1.3246428571428766,29.24387451751395,29.760800000000017,-0.2150705762252514,-0.13946105078369173,22.270150000000008,33.13,33.13,33.13,24.2144,33.13,17.42,13.52,26.25,13.15687037757882,3.0485643388869175,-9.042553191489363,3.0485643388869175
RMR,The RMR Group Inc.,Finance,2025-04-30,-27.356902356902356,549639302.2901125,2025-02-05,14360685.398,-30.73836276083467,221649.9,17.26,0.4649499999999591,17.645973799202523,18.401199999999925,-0.42493117671147473,-0.3869187865757249,22.352574999999987,19.055,20.97,26.43,16.76,26.06,16.76,16.76,16.76,-15.722656249999995,2.190645352279461,-5.268935236004376,2.190645352279461
IIIN,"Insteel Industries, Inc.",Producer Manufacturing,2025-04-17,-25.448312236286924,549304023.6774193,2025-01-16,18469737.3994,-10.139860139860144,197483.2,28.27,0.8229642857142849,27.678768817826178,28.030400000000007,-0.22774482345338498,-0.34547081905173005,29.808449999999958,29.53,31.73,38.4,23.6,31.73,23.6,23.6,25.92,2.057761732851987,3.6290322580645102,0.4619758351101599,3.6290322580645102
URGN,UroGen Pharma Ltd.,Health Technology,2025-05-08,-20.080591000671593,548522802.7699918,2025-03-10,38218572.532800004,-8.602150537634403,392825.2,11.9,0.6507857142857212,11.000986320332487,10.560399999999989,0.4241714058995587,0.21075612277938224,12.832825,12.37,12.37,20.7,9.03,13.64,9.03,9.03,9.03,11.737089201877934,-1.896125309150869,25.79281183932346,-1.896125309150869
SCHL,Scholastic Corporation,Consumer Services,2025-07-17,-48.37258534003704,548253350.0749294,2025-03-20,22954838.637000002,-35.94878529218647,627680.8,19.51,1.138157142857139,20.075400309648668,20.03960000000004,-0.2366910319333897,-0.16212503321012126,26.82384999999995,22.15,22.2499,38.77,17.72,34.18,17.72,17.72,18.29,-2.2545090180360683,-8.058435438265775,-10.872544540886246,-8.058435438265775
NAT,Nordic American Tankers Limited,Transportation,2025-05-26,-35.660847880299244,546316681.03125,2025-02-28,205356119.79999998,-31.016042780748666,3122838.7,2.58,0.07657142857143073,2.567942151624336,2.647599999999999,-0.0070550303965712935,-0.02513773290779709,3.227600000000003,2.67,3.02,4.4,2.39,3.83,2.39,2.39,2.39,3.200000000000003,0.7812500000000007,5.306122448979587,0.7812500000000007
SANA,"Sana Biotechnology, Inc.",Health Technology,2025-05-13,-73.40659340659342,544560250.6666666,2025-03-17,125162280.375,-40.831295843520785,3970407.5,2.42,0.25205714285714453,2.5871632068717316,2.948599999999995,-0.1256067387096338,-0.09927995892021076,3.955325,3.07,7.3,10.5,1.52,7.3,1.52,1.52,2.135,48.46625766871166,4.761904761904756,-7.279693486590038,4.761904761904756
TMCI,"Treace Medical Concepts, Inc.",Health Technology,2025-05-13,-30.756972111553793,544156718.9333333,2025-02-27,44871746.3769,60.036832412523026,391319,8.69,0.4316285714285879,8.58932931844234,9.163500000000006,-0.2734366662004959,-0.292216807545636,7.196299999999982,10.03,10.79,13.24,6.69,10.79,4.54,3.92,7.75,24.677187948350067,5.333333333333328,-2.796420581655481,5.333333333333328
BGS,"B&G Foods, Inc.",Consumer Non-Durables,2025-05-13,-39.253996447602134,541305604.4344146,2025-02-25,76701772.2366,-24.419889502762437,1769078.5,6.84,0.36035000000000306,7.026669891648228,6.648800000000017,0.12734785625741374,0.18445674685537358,7.691749999999987,8.06,8.06,11.79,5.45,9.44,5.45,5.45,6.54,-4.0673211781206176,-3.5260930888575457,2.3952095808383254,-3.5260930888575457
CTKB,"Cytek Biosciences, Inc.",Health Technology,2025-05-07,-36.541353383458656,540570925.5142857,2025-02-27,116087650.056,-18.846153846153854,1101565.2,4.22,0.196499999999995,4.445883346136504,5.1352000000000055,-0.28459297989248356,-0.314889870962115,5.66300000000001,5.28,7.3,7.63,3.998,7.63,3.998,3.998,3.998,-35.07692307692308,0.476190476190466,-6.013363028953239,0.476190476190466
AXL,"American Axle & Manufacturing Holdings, Inc.",Producer Manufacturing,2025-05-02,-37.70491803278689,539600614.4898876,2025-02-14,109589256.297,-24.752475247524753,2457864.3,4.56,0.17254285714286333,4.717685387083612,5.148399999999994,-0.19417910898327406,-0.21188025766281032,6.128550000000006,5.585,6.1029,7.98,4.38,7.0288,4.38,4.38,4.38,-21.37931034482759,2.471910112359538,-8.064516129032265,2.471910112359538
TYRA,"Tyra Biosciences, Inc.",Health Technology,2025-05-01,-36.49373881932021,538921854.3592143,2025-03-25,32042652.3103,-54.58422174840086,356159.7,10.65,0.7982142857142822,11.283035280607393,12.981800000000003,-0.5815389425217745,-0.6728241610840617,17.698599999999992,13.3,17.27,29.6,9.93,29.6,9.93,9.93,9.93,-25.36790469516468,-0.3741814780168302,-9.052092228864222,-0.3741814780168302
CMCO,Columbus McKinnon Corporation,Producer Manufacturing,2025-05-28,-56.264555193292956,537343282.0660889,2025-02-10,27954126.375,-44.05719392314567,582765.8,18.78,0.8413642857142847,19.113958672506055,25.777999999999988,-1.738506169482747,-2.5056763539202422,32.84985000000003,18.955,38.31,45.84,15.48,41.05,15.48,15.48,15.48,-49.21579232017306,1.7334777898158193,7.7452667814113685,1.7334777898158193
HZO,"MarineMax, Inc. (FL)",Retail Trade,2025-04-24,-25.19759721783117,537255213.0178338,2025-01-23,19885236.756,-34.22296358076174,286351.3,23.66,1.1156642857142778,24.31990083257118,26.989600000000024,-1.135518421585921,-1.2935109017432342,30.55239999999999,27.31,33.28,38.2,22.08,36.385,22.08,22.08,22.08,-16.069528201489895,2.91431056981297,-6.6666666666666705,2.91431056981297
MCS,Marcus Corporation (The),Consumer Services,2025-05-01,20.34843205574913,536246718.8778669,2025-02-27,23203538.6744,14.750830564784044,267084.5,17.27,0.5414285714285576,17.6067760924257,19.408600000000014,-0.8008803258882118,-1.0049255901395369,16.850350000000002,21.39,22.375,23.16,15.69,23.16,14.9,9.56,15.69,-19.185774450163784,-0.9747706422018446,-5.834242093784081,-0.9747706422018446
PGEN,"Precigen, Inc.",Health Technology,2025-05-07,26.3888888888889,535158186.5966851,2025-03-19,162386422.92200002,90.79568088898209,1309324.2,1.82,0.1292785714285729,1.771607010965571,1.6072000000000002,0.041208381628065505,0.056285896164123876,1.246628,2.13,2.17,2.17,0.6916,2.17,0.6513,0.6513,1.57,140.74074074074073,0.5524861878453043,5.202312138728328,0.5524861878453043
SION,"Sionna Therapeutics, Inc.",Health Technology,2025-05-28,-51.6,533905155.3,2025-03-20,27050282.631078,-51.6,257819.6,12.1,1.9696000000000033,15.728608517015399,,-1.79664404147071,,,20.365,25.19,25.19,11.2501,25.19,11.2501,11.2501,11.2501,-51.6,-11.614317019722424,-12.127814088598402,-11.614317019722424
RGC,Regencell Bioscience Holdings Limited,Health Technology,,1011.1111111111111,533527516.7832167,,802141.1818,603.2590051457976,3841064.4,41,7.895200000000006,20.940400452947603,8.630614000000001,10.11127560125463,5.499277512602119,6.759689499999979,69,69,69,3.526,69,3.526,3.03,3.99,733.3333333333334,-30.069930069930074,791.304347826087,-30.069930069930074
AKBA,"Akebia Therapeutics, Inc.",Health Technology,2025-05-12,-1.4492753623188313,532911367.3802816,2025-03-13,226535134.836,51.11111111111111,8862530.8,2.04,0.21210714285714372,2.09949386261619,2.0699000000000005,0.06848403263558422,0.04498932614605709,1.6339805,2.89,2.89,2.89,1.525,2.89,1.24,0.8,1.525,9.677419354838705,-4.22535211267605,10.270270270270267,-4.22535211267605
JELD,"JELD-WEN Holding, Inc.",Non-Energy Minerals,2025-05-12,-69.24975320829219,531827864.9529412,2025-02-17,83448971.5488,-60.343730108211325,1227149.5,6.23,0.32107142857143867,6.272369851222326,7.507200000000001,-0.3314921075618038,-0.4703568352519788,11.789499999999997,6.43,10.09,21.75,5.44,16.4289,5.44,5.44,5.44,-24.39320388349514,4.70588235294118,13.27272727272728,4.70588235294118
ADV,Advantage Solutions Inc.,Commercial Services,2025-05-07,-60.900473933649295,530324589.375,2025-03-07,88726561.495,-55.40540540540541,1265957.6,1.65,0.20281428571428495,1.943037025198795,2.3709000000000016,-0.2481512930824501,-0.2408835183920338,3.1396750000000044,2.69,3.07,4.95,1.51,4.04,1.51,1.51,1.51,-45,-6.250000000000005,-34.26294820717131,-6.250000000000005
MEG,"Montrose Environmental Group, Inc.",Commercial Services,2025-05-13,-60.92916984006093,528489025.48051953,2025-02-26,30121086.8904,-44.878223495702,654007.5,15.39,1.235128571428607,16.962333971097017,19.371399999999976,-1.139342024786739,-0.91379720322567,26.35514999999999,23.58,24.79,49.97,14.28,28.83,14.28,14.28,14.28,-7.456404088995781,5.194805194805193,-20.79258878023674,5.194805194805193
FISI,"Financial Institutions, Inc.",Finance,2025-04-23,37.53267119707266,528249364.4048088,2025-01-30,19456950.7867,4.820717131474092,305803,26.31,1.2185642857143222,26.49636603106849,27.19959999999998,-0.5205275876290756,-0.4607247614511241,25.027624999999976,28.75,29.785,29.785,25.23,29.785,23.54,16.29,25.28,-4.222788496541683,3.705163579030342,-6.102783725910068,3.705163579030342
RLAY,"Relay Therapeutics, Inc.",Health Technology,2025-05-01,-61.25000000000001,525517726.8954248,2025-02-26,127699057.85800001,-57.359009628610735,2805944.7,3.1,0.26820714285714287,3.4548062470309713,3.9641000000000086,-0.20872237270789018,-0.20398528786847508,5.841050000000003,4.01,5.99,10.72,3.02,7.6225,3.02,3.02,3.02,-28.074245939675166,1.3071895424836613,-9.090909090909092,1.3071895424836613
ORIC,"Oric Pharmaceuticals, Inc.",Health Technology,2025-05-12,-48.7125956854558,523467715.1891892,2025-02-18,42988757.6196,-31.759259259259263,719565.1,7.37,0.4640857142856962,7.8423448465693335,9.023399999999999,-0.4114912241707218,-0.4271086590510513,9.219949999999999,9.53,14.67,14.67,6.44,14.67,6.44,6.33,6.44,-11.73652694610778,4.836415362731151,-8.219178082191773,4.836415362731151
GTN,"Gray Media, Inc.",Consumer Services,2025-05-02,-18.581081081081077,523219571.25955737,2025-02-27,84719986.685,-5.304518664047143,2409435,4.82,0.27772857142857,4.37885102455207,3.9144000000000005,0.31141803138723745,0.2047206851376972,4.64905,5.29,5.29,7.41,2.925,6.16,2.91,2.91,3.395,57.516339869281055,-3.0181086519114584,28.191489361702143,-3.0181086519114584
KODK,Eastman Kodak Company,Producer Manufacturing,,33.26488706365503,523093989.61600006,,62526014.199999996,32.71983640081801,1319781.1,6.49,0.31967142857142683,6.739765013228671,7.048600000000002,-0.16903149754476043,-0.14380786946656293,5.889599999999998,7.4,8.24,8.24,5.89,8.24,4.26,4.26,6.175,-7.02005730659026,3.840000000000003,-7.549857549857542,3.840000000000003
FLGT,"Fulgent Genetics, Inc.",Health Services,2025-05-02,-21.262766945218193,522867519.13867766,2025-02-28,19854629.613,-20.487576183778707,932369.1,16.96,0.9305142857142847,16.960870498505983,16.868200000000012,0.06471820836709341,0.05213676869498765,19.795399999999955,19.3499,19.3499,25.11,14.57,22.87,14.57,14.57,14.57,-8.817204301075272,-0.7606787595084786,9.773462783171531,-0.7606787595084786
OMER,Omeros Corporation,Health Technology,2025-05-13,150.55555555555554,522706860.97142863,2025-03-25,55363848.124800004,131.8766066838046,470616.3,9.02,0.5168571428571429,8.557750913766847,8.688199999999998,0.0643926096438161,-0.10409419658229961,6.33005,9.5037,11.78,13.6,6.99,13.6,3.75,2.612,6.99,-8.888888888888896,-0.87912087912088,7.253269916765747,-0.87912087912088
BBW,"Build-A-Bear Workshop, Inc.",Retail Trade,2025-05-22,34.394463667820084,522005867.9057059,2025-03-13,12896256.045,20.02472187886281,380928.1,38.84,2.069000000000017,37.91087973836743,39.44000000000001,-0.7707594879893875,-0.905253182342745,34.631699999999974,42.1076,48.23,48.23,34.36,48.23,30.72,23.63,34.36,-12.364620938628152,4.045004018215926,-5.0830889540566915,4.045004018215926
MNMD,Mind Medicine (MindMed) Inc.,Health Technology,2025-05-14,-29.098360655737707,521549052.02380955,2025-03-06,72673262.81476,14.003294892915974,1050356.7,6.92,0.4121928571428537,6.761917364181039,7.2059999999999995,-0.19466050836715265,-0.2737559271755016,7.0486999999999975,7.6942,10.4362,12.22,5.79,10.4362,5.0329,5.0329,5.79,-1.9830028328611853,2.976190476190479,2.976190476190479,2.976190476190479
MAZE,"Maze Therapeutics, Inc.",Health Technology,2025-05-28,-26.426799007444178,519194969.8114901,2025-02-26,23614133.695782002,-26.426799007444178,378326.5,11.86,1.3589714285714294,11.823656712674932,,-0.27341209463877014,-0.3851261972759998,,13.24,17,17,9.88,17,9.88,9.88,9.88,-26.426799007444178,6.463195691202863,-3.025347506132469,6.463195691202863
